"","time","female","age","wage","ltime"
"16963",430,1,32,71.4000015258789,6.06378507614136
"16964",149,0,31,65.8000030517578,5.00394630432129
"16965",29,1,29,0,3.36729574203491
"16966",154,0,31,95.9000015258789,5.03695249557495
"16967",136,0,44,117.300003051758,4.91265487670898
"16968",503,0,26,0,6.22059011459351
"16969",185,1,37,20.8999996185303,5.22035598754883
"16970",609,1,40,76,6.4118185043335
"16971",1486,0,45,137.800003051758,7.30384302139282
"16972",518,0,39,41.7999992370605,6.24997520446777
"16973",121,0,29,52,4.79579067230225
"16974",715,1,30,53.0999984741211,6.57228231430054
"16975",451,1,30,91.3000030517578,6.1114673614502
"16976",10,0,32,50.5,2.30258512496948
"16977",405,0,37,0,6.00388717651367
"16978",806,0,47,73.5,6.69208383560181
"16979",34,0,27,72.4000015258789,3.52636051177979
"16980",101,0,47,204.100006103516,4.61512041091919
"16981",28,0,28,88.3000030517578,3.33220458030701
"16982",124,1,36,64.3000030517578,4.82028150558472
"16983",74,1,26,53.5999984741211,4.30406522750854
"16984",282,0,31,64.3000030517578,5.64190721511841
"16985",335,1,31,71.9000015258789,5.8141303062439
"16986",635,0,38,49.5,6.45362520217896
"16987",548,1,30,44.9000015258789,6.30627536773682
"16988",183,0,28,64.3000030517578,5.20948600769043
"16989",656,0,27,90.8000030517578,6.48616075515747
"16990",57,0,42,81.5999984741211,4.04305124282837
"16991",137,0,44,74.5,4.91998100280762
"16992",42,0,41,69.9000015258789,3.7376697063446
"16993",59,0,34,0,4.07753753662109
"16994",928,0,30,66.8000030517578,6.83303165435791
"16995",104,0,27,93.9000015258789,4.64439105987549
"16996",1127,0,28,57.0999984741211,7.02731466293335
"16997",76,1,27,61.7000007629395,4.33073329925537
"16998",395,0,34,81.5999984741211,5.97888565063477
"16999",1674,1,33,20.3999996185303,7.42297124862671
"17000",1246,1,48,0,7.12769365310669
"17001",935,1,36,64.3000030517578,6.84054660797119
"17002",1648,0,41,60.2000007629395,7.40731763839722
"17003",284,0,29,137.199996948242,5.64897441864014
"17004",63,0,37,122.400001525879,4.14313459396362
"17005",31,0,30,78.5999984741211,3.43398714065552
"17006",24,0,30,71.9000015258789,3.178053855896
"17007",121,0,36,88.3000030517578,4.79579067230225
"17008",25,0,30,58.7000007629395,3.21887588500977
"17009",31,0,33,77.5999984741211,3.43398714065552
"17010",451,1,37,0,6.1114673614502
"17011",133,1,46,24,4.8903489112854
"17012",60,1,47,51.5,4.09434461593628
"17013",101,1,27,36.7000007629395,4.61512041091919
"17014",823,1,28,28.6000003814697,6.71295642852783
"17015",1524,1,36,0,7.32909393310547
"17016",117,0,41,44.9000015258789,4.76217412948608
"17017",58,0,36,48,4.06044292449951
"17018",365,1,42,92.9000015258789,5.89989757537842
"17019",37,1,27,49.5,3.61091780662537
"17020",1272,1,44,79.5999984741211,7.14834594726562
"17021",789,0,49,116.300003051758,6.67076635360718
"17022",105,1,28,61.7000007629395,4.65396022796631
"17023",32,0,41,98,3.465735912323
"17024",32,0,30,83.6999969482422,3.465735912323
"17025",508,1,30,0,6.23048162460327
"17026",108,0,39,51,4.68213129043579
"17027",1155,0,32,63.7999992370605,7.05185556411743
"17028",146,0,31,71.4000015258789,4.98360681533813
"17029",318,0,35,66.3000030517578,5.76205158233643
"17030",667,1,44,70.4000015258789,6.50278997421265
"17031",75,0,30,59.2000007629395,4.31748819351196
"17032",1036,0,38,73,6.94312238693237
"17033",121,0,28,75.5,4.79579067230225
"17034",290,1,31,30.1000003814697,5.66988086700439
"17035",823,0,34,30.1000003814697,6.71295642852783
"17036",134,1,41,40.2999992370605,4.89784002304077
"17037",332,1,38,49,5.80513477325439
"17038",80,0,42,70.4000015258789,4.38202667236328
"17039",600,0,38,29.6000003814697,6.39692974090576
"17040",78,0,27,90.3000030517578,4.35670900344849
"17041",47,0,32,87.1999969482422,3.85014748573303
"17042",1310,1,32,0,7.17778253555298
"17043",943,1,45,80.0999984741211,6.84906625747681
"17044",318,0,49,101.5,5.76205158233643
"17045",124,0,43,64.3000030517578,4.82028150558472
"17046",781,0,37,103.099998474121,6.6605749130249
"17047",1035,0,28,73.5,6.94215679168701
"17048",6,0,38,50,1.7917594909668
"17049",314,0,30,61.7000007629395,5.74939298629761
"17050",41,0,33,76.5,3.71357202529907
"17051",403,0,29,51,5.99893665313721
"17052",1066,1,30,34.2000007629395,6.97166872024536
"17053",169,0,40,54.0999984741211,5.12989854812622
"17054",70,1,31,39.7999992370605,4.24849510192871
"17055",366,1,37,27.6000003814697,5.90263319015503
"17056",77,0,40,104.099998474121,4.34380531311035
"17057",90,0,41,91.3000030517578,4.49980974197388
"17058",8,0,26,59.2000007629395,2.0794415473938
"17059",1522,1,28,63.7999992370605,7.32778072357178
"17060",1166,1,30,64.8000030517578,7.06133413314819
"17061",281,0,44,0,5.63835477828979
"17062",277,1,31,73,5.6240177154541
"17063",92,0,28,68.9000015258789,4.52178859710693
"17064",364,0,40,86.6999969482422,5.89715385437012
"17065",506,0,40,61.2000007629395,6.22653675079346
"17066",62,0,27,82.0999984741211,4.12713432312012
"17067",1571,1,31,0,7.35946750640869
"17068",92,1,28,68.4000015258789,4.52178859710693
"17069",701,0,27,62.2000007629395,6.55250787734985
"17070",82,0,35,95.9000015258789,4.40671920776367
"17071",11,1,41,36.7000007629395,2.39789533615112
"17072",278,0,27,106.599998474121,5.62762117385864
"17073",215,1,33,60.7000007629395,5.37063789367676
"17074",91,0,35,62.7999992370605,4.51085948944092
"17075",75,0,46,61.2000007629395,4.31748819351196
"17076",106,0,26,49,4.66343927383423
"17077",792,0,44,78.0999984741211,6.67456150054932
"17078",1466,1,32,55.5999984741211,7.29029273986816
"17079",2115,0,40,63.7999992370605,7.65681028366089
"17080",1380,1,26,38.7999992370605,7.22983884811401
"17081",127,0,47,75,4.84418725967407
"17082",606,1,27,0,6.40687990188599
"17083",1927,0,40,55.0999984741211,7.56371974945068
"17084",1564,1,30,0,7.35500192642212
"17085",266,1,30,48.5,5.58349609375
"17086",91,0,27,75,4.51085948944092
"17087",498,1,40,40.2999992370605,6.21059989929199
"17088",97,0,32,41.2999992370605,4.57471084594727
"17089",124,0,35,92.9000015258789,4.82028150558472
"17090",849,1,30,60.2000007629395,6.74405908584595
"17091",1035,1,40,29.1000003814697,6.94215679168701
"17092",1642,0,31,40.7999992370605,7.40367031097412
"17093",380,0,42,0,5.94017124176025
"17094",41,1,31,92.3000030517578,3.71357202529907
"17095",1095,0,31,49.5,6.99850940704346
"17096",27,0,27,79.0999984741211,3.29583692550659
"17097",93,0,32,74,4.53259944915771
"17098",1329,0,26,53.0999984741211,7.1921820640564
"17099",839,0,37,133.699996948242,6.73221063613892
"17100",75,0,44,118.900001525879,4.31748819351196
"17101",757,1,32,0,6.62936305999756
"17102",87,0,29,56.0999984741211,4.46590805053711
"17103",50,0,41,66.3000030517578,3.91202306747437
"17104",404,0,48,66.3000030517578,6.00141477584839
"17105",357,1,37,63.2999992370605,5.87773561477661
"17106",74,0,47,115.300003051758,4.30406522750854
"17107",171,0,29,65.8000030517578,5.14166355133057
"17108",106,0,33,36.7000007629395,4.66343927383423
"17109",540,1,42,27,6.29156923294067
"17110",38,1,37,33.7000007629395,3.63758611679077
"17111",1442,1,38,53.5999984741211,7.2737865447998
"17112",47,0,32,76.5,3.85014748573303
"17113",667,1,46,15.3000001907349,6.50278997421265
"17114",222,1,33,83.1999969482422,5.40267753601074
"17115",91,0,48,64.8000030517578,4.51085948944092
"17116",912,0,36,46.4000015258789,6.81563997268677
"17117",1824,1,31,0,7.50878715515137
"17118",32,1,32,36.7000007629395,3.465735912323
"17119",33,0,44,54.5999984741211,3.49650764465332
"17120",1345,0,48,53.0999984741211,7.20414924621582
"17121",204,0,42,54.5999984741211,5.31812000274658
"17122",126,0,40,131.600006103516,4.83628177642822
"17123",687,0,33,121.900001525879,6.53233432769775
"17124",406,0,31,76,6.0063533782959
"17125",62,0,34,122.400001525879,4.12713432312012
"17126",849,1,36,0,6.74405908584595
"17127",129,0,29,54.5999984741211,4.85981225967407
"17128",578,0,30,64.8000030517578,6.35957384109497
"17129",129,0,28,54.5999984741211,4.85981225967407
"17130",166,1,28,31.6000003814697,5.11198759078979
"17131",427,1,27,39.2999992370605,6.05678415298462
"17132",123,0,38,51.5,4.81218433380127
"17133",792,0,34,80.0999984741211,6.67456150054932
"17134",113,0,41,86.1999969482422,4.72738790512085
"17135",60,1,28,62.2000007629395,4.09434461593628
"17136",93,0,30,50,4.53259944915771
"17137",191,0,43,69.4000015258789,5.25227355957031
"17138",640,0,34,67.9000015258789,6.46146821975708
"17139",31,0,39,67.3000030517578,3.43398714065552
"17140",715,0,46,42.2999992370605,6.57228231430054
"17141",357,0,37,114.300003051758,5.87773561477661
"17142",243,0,40,82.6999969482422,5.49306154251099
"17143",46,1,35,54.0999984741211,3.82864141464233
"17144",115,1,31,68.4000015258789,4.74493217468262
"17145",734,0,33,55.0999984741211,6.59850883483887
"17146",90,1,49,56.5999984741211,4.49980974197388
"17147",490,0,43,71.9000015258789,6.1944055557251
"17148",1177,0,26,21.3999996185303,7.07072401046753
"17149",672,1,28,38.7999992370605,6.51025819778442
"17150",1736,0,30,101,7.45933866500854
"17151",419,0,31,46.4000015258789,6.03787088394165
"17152",17,0,36,71.4000015258789,2.83321332931519
"17153",73,1,33,56.0999984741211,4.29045963287354
"17154",497,1,28,54.5999984741211,6.20859003067017
"17155",329,1,38,26,5.79605770111084
"17156",1122,1,31,32.7000007629395,7.02286815643311
"17157",127,0,40,110.199996948242,4.84418725967407
"17158",47,0,30,38.2999992370605,3.85014748573303
"17159",273,0,39,119.400001525879,5.60947179794312
"17160",1006,1,29,66.8000030517578,6.91373729705811
"17161",1644,1,30,41.7999992370605,7.40488767623901
"17162",1034,0,28,54.5999984741211,6.94119024276733
"17163",141,0,37,78.5999984741211,4.94876003265381
"17164",366,1,49,0,5.90263319015503
"17165",116,0,36,76,4.75359010696411
"17166",550,0,35,76,6.30991840362549
"17167",1004,0,46,131.100006103516,6.91174745559692
"17168",114,1,38,64.3000030517578,4.73619842529297
"17169",309,0,45,69.9000015258789,5.73334121704102
"17170",30,0,39,67.3000030517578,3.40119743347168
"17171",377,0,46,52.5999984741211,5.9322452545166
"17172",366,1,31,83.1999969482422,5.90263319015503
"17173",614,1,26,0,6.41999483108521
"17174",274,0,44,70.9000015258789,5.61312818527222
"17175",800,0,47,0,6.68461179733276
"17176",46,0,33,105.599998474121,3.82864141464233
"17177",456,0,30,50.5,6.12249279022217
"17178",60,0,48,133.699996948242,4.09434461593628
"17179",731,0,33,42.9000015258789,6.59441328048706
"17180",670,1,32,48,6.5072774887085
"17181",1037,0,26,95.4000015258789,6.94408702850342
"17182",730,1,31,0,6.59304475784302
"17183",168,0,31,60.7000007629395,5.12396383285522
"17184",396,0,45,0,5.98141431808472
"17185",26,0,47,54.5999984741211,3.25809645652771
"17186",946,1,33,31.1000003814697,6.8522424697876
"17187",123,0,28,0,4.81218433380127
"17188",17,1,39,59.7000007629395,2.83321332931519
"17189",60,0,41,58.2000007629395,4.09434461593628
"17190",124,0,26,48.5,4.82028150558472
"17191",36,0,29,0,3.58351898193359
"17192",79,1,27,52.5999984741211,4.36944770812988
"17193",64,1,47,24,4.1588830947876
"17194",59,0,33,102.599998474121,4.07753753662109
"17195",1612,0,48,76.5,7.38523101806641
"17196",1353,1,33,71.9000015258789,7.21007966995239
"17197",73,0,26,70.9000015258789,4.29045963287354
"17198",31,1,33,50.5,3.43398714065552
"17199",32,0,39,204.100006103516,3.465735912323
"17200",466,0,29,61.2000007629395,6.1441855430603
"17201",182,1,41,77,5.20400667190552
"17202",60,0,40,86.6999969482422,4.09434461593628
"17203",914,1,27,65.3000030517578,6.81783056259155
"17204",1563,0,46,58.2000007629395,7.35436248779297
"17205",672,1,26,47.4000015258789,6.51025819778442
"17206",1841,0,29,0,7.51806402206421
"17207",229,1,39,113.800003051758,5.43372201919556
"17208",213,1,39,31.6000003814697,5.36129236221313
"17209",98,0,44,104.599998474121,4.58496761322021
"17210",31,0,26,71.9000015258789,3.43398714065552
"17211",126,0,28,100.5,4.83628177642822
"17212",305,0,39,65.8000030517578,5.72031164169312
"17213",154,0,30,66.8000030517578,5.03695249557495
"17214",1460,0,42,54.5999984741211,7.28619194030762
"17215",1460,0,48,0,7.28619194030762
"17216",59,0,35,61.2000007629395,4.07753753662109
"17217",427,0,48,67.9000015258789,6.05678415298462
"17218",382,0,36,44.4000015258789,5.94542074203491
"17219",79,0,39,52,4.36944770812988
"17220",262,0,30,57.7000007629395,5.5683445930481
"17221",816,0,33,53.5999984741211,6.70441436767578
"17222",77,0,35,60.2000007629395,4.34380531311035
"17223",195,0,33,69.9000015258789,5.27299976348877
"17224",76,0,38,53.0999984741211,4.33073329925537
"17225",1103,1,26,0,7.00578880310059
"17226",764,0,43,58.2000007629395,6.63856792449951
"17227",407,0,48,0,6.00881338119507
"17228",123,1,32,0,4.81218433380127
"17229",486,1,27,0,6.18620872497559
"17230",93,0,36,84.1999969482422,4.53259944915771
"17231",1177,0,30,45.4000015258789,7.07072401046753
"17232",32,1,33,77,3.465735912323
"17233",871,1,31,0,6.7696418762207
"17234",301,1,36,0,5.70711040496826
"17235",188,1,31,0,5.23644208908081
"17236",260,0,45,45.9000015258789,5.56068181991577
"17237",1037,0,41,55.0999984741211,6.94408702850342
"17238",2100,1,38,60.2000007629395,7.64969253540039
"17239",72,0,41,64.8000030517578,4.27666616439819
"17240",79,0,40,68.4000015258789,4.36944770812988
"17241",329,0,49,56.0999984741211,5.79605770111084
"17242",498,0,36,73.5,6.21059989929199
"17243",200,1,29,45.4000015258789,5.29831743240356
"17244",62,1,26,57.0999984741211,4.12713432312012
"17245",1312,0,34,47.4000015258789,7.17930793762207
"17246",796,0,45,80.0999984741211,6.67959928512573
"17247",198,0,47,109.199996948242,5.28826713562012
"17248",62,1,34,90.3000030517578,4.12713432312012
"17249",110,0,28,51.5,4.70048046112061
"17250",243,0,29,51,5.49306154251099
"17251",434,0,27,80.5999984741211,6.07304430007935
"17252",1341,0,28,65.3000030517578,7.20117092132568
"17253",1157,1,39,41.7999992370605,7.05358552932739
"17254",295,1,35,74.5,5.68697547912598
"17255",274,0,26,45.4000015258789,5.61312818527222
"17256",1186,1,31,47.4000015258789,7.07834148406982
"17257",974,1,34,38.7999992370605,6.88141107559204
"17258",366,0,46,112.199996948242,5.90263319015503
"17259",1066,0,36,0,6.97166872024536
"17260",29,1,30,47.4000015258789,3.36729574203491
"17261",18,0,34,113.300003051758,2.89037179946899
"17262",199,0,30,65.8000030517578,5.29330492019653
"17263",19,0,45,73,2.94443893432617
"17264",32,1,28,95.9000015258789,3.465735912323
"17265",609,0,41,81.5999984741211,6.4118185043335
"17266",152,0,28,48.5,5.02388048171997
"17267",654,1,45,66.8000030517578,6.4831075668335
"17268",597,0,30,82.0999984741211,6.39191722869873
"17269",63,0,31,103.599998474121,4.14313459396362
"17270",342,0,27,64.8000030517578,5.83481073379517
"17271",350,0,29,100.5,5.85793304443359
"17272",1037,1,38,53.5999984741211,6.94408702850342
"17273",336,1,29,0.5,5.81711101531982
"17274",74,0,33,102.599998474121,4.30406522750854
"17275",41,1,44,79.5999984741211,3.71357202529907
"17276",425,0,49,114.300003051758,6.05208921432495
"17277",109,1,33,29.6000003814697,4.6913480758667
"17278",549,0,42,76,6.30809831619263
"17279",931,1,39,30.1000003814697,6.83625936508179
"17280",1903,1,46,58.7000007629395,7.55118703842163
"17281",650,0,28,74.5,6.47697257995605
"17282",1582,1,47,89.8000030517578,7.36644506454468
"17283",1108,1,37,0,7.0103120803833
"17284",1066,1,44,0,6.97166872024536
"17285",1093,0,44,41.2999992370605,6.99668169021606
"17286",32,0,38,204.100006103516,3.465735912323
"17287",367,0,29,74.5,5.90536165237427
"17288",941,1,45,73,6.84694290161133
"17289",465,0,39,60.7000007629395,6.1420373916626
"17290",69,0,27,71.9000015258789,4.23410654067993
"17291",511,1,27,0,6.23636960983276
"17292",46,0,37,84.6999969482422,3.82864141464233
"17293",182,0,29,79.0999984741211,5.20400667190552
"17294",99,0,48,110.199996948242,4.59511995315552
"17295",116,0,36,92.9000015258789,4.75359010696411
"17296",49,0,32,64.3000030517578,3.89182019233704
"17297",27,0,47,60.2000007629395,3.29583692550659
"17298",99,0,30,101.5,4.59511995315552
"17299",50,1,29,48.5,3.91202306747437
"17300",16,0,46,80.5999984741211,2.7725887298584
"17301",1920,0,47,0,7.56008052825928
"17302",276,1,30,0,5.62040090560913
"17303",10,0,26,71.4000015258789,2.30258512496948
"17304",106,1,35,204.100006103516,4.66343927383423
"17305",1658,1,30,0,7.41336727142334
"17306",61,1,49,72.4000015258789,4.11087369918823
"17307",123,0,42,204.100006103516,4.81218433380127
"17308",93,0,37,55.5999984741211,4.53259944915771
"17309",25,1,39,16.7999992370605,3.21887588500977
"17310",1409,1,28,0,7.25063562393188
"17311",176,1,44,133.699996948242,5.17048406600952
"17312",553,0,32,52.5999984741211,6.31535816192627
"17313",32,1,26,51,3.465735912323
"17314",50,1,29,66.3000030517578,3.91202306747437
"17315",166,0,35,52.5999984741211,5.11198759078979
"17316",366,1,27,40.2999992370605,5.90263319015503
"17317",1643,0,33,0,7.40427923202515
"17318",81,0,30,109.699996948242,4.39444923400879
"17319",36,0,31,84.6999969482422,3.58351898193359
"17320",132,1,27,70.9000015258789,4.88280200958252
"17321",638,1,39,42.9000015258789,6.45833826065063
"17322",611,0,49,0,6.41509675979614
"17323",257,0,29,0,5.54907608032227
"17324",93,0,39,73,4.53259944915771
"17325",888,0,42,134.199996948242,6.78897190093994
"17326",497,1,39,71.9000015258789,6.20859003067017
"17327",32,0,27,84.6999969482422,3.465735912323
"17328",182,0,47,127,5.20400667190552
"17329",1518,1,30,0,7.32514905929565
"17330",65,0,34,75.5,4.17438745498657
"17331",93,1,44,59.2000007629395,4.53259944915771
"17332",669,0,33,78.0999984741211,6.505784034729
"17333",957,1,31,102.599998474121,6.86380338668823
